2026-02-24 15:49:57 | INFO     | tokkyon | 接続テスト開始: provider=openai
2026-02-24 15:52:47 | INFO     | tokkyon | === 明細書生成開始 ===
2026-02-24 15:52:47 | INFO     | tokkyon | リポジトリURL: https://github.com/banana1211-cyber/vrm-chat-app
2026-02-24 15:52:47 | INFO     | tokkyon | 出願人: 富永
2026-02-24 15:52:47 | INFO     | tokkyon | LLMプロバイダー: openai
2026-02-24 15:52:47 | INFO     | tokkyon | リポジトリ解析中...
2026-02-24 15:52:47 | DEBUG    | httpcore.connection | connect_tcp.started host='api.github.com' port=443 local_address=None timeout=5.0 socket_options=None
2026-02-24 15:52:47 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7afde9cdfa00>
2026-02-24 15:52:47 | DEBUG    | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x7afde9f6bf40> server_hostname='api.github.com' timeout=5.0
2026-02-24 15:52:47 | DEBUG    | httpcore.connection | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7afdecce10c0>
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 24 Feb 2026 06:52:47 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Vary', b'Accept,Accept-Encoding, Accept, X-Requested-With'), (b'ETag', b'W/"eea1a0153f905b0723ece58966169918da9260b153aa1b0024711d32c50aa551"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-github-api-version-selected', b'2022-11-28'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Access-Control-Allow-Origin', b'*'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubdomains; preload'), (b'X-Frame-Options', b'deny'), (b'X-Content-Type-Options', b'nosniff'), (b'X-XSS-Protection', b'0'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Encoding', b'gzip'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'43'), (b'X-RateLimit-Reset', b'1771919477'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Used', b'17'), (b'Content-Length', b'1256'), (b'X-GitHub-Request-Id', b'DD0E:334178:8974C8:A8F457:699D4ABF')])
2026-02-24 15:52:47 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app "HTTP/1.1 200 OK"
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | response_closed.started
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | response_closed.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 24 Feb 2026 06:52:47 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Vary', b'Accept,Accept-Encoding, Accept, X-Requested-With'), (b'ETag', b'W/"6d363762b5e672f158427d21539fd3c13a563ff2"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:38 GMT'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-github-api-version-selected', b'2022-11-28'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Access-Control-Allow-Origin', b'*'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubdomains; preload'), (b'X-Frame-Options', b'deny'), (b'X-Content-Type-Options', b'nosniff'), (b'X-XSS-Protection', b'0'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Encoding', b'gzip'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'42'), (b'X-RateLimit-Reset', b'1771919477'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Used', b'18'), (b'Transfer-Encoding', b'chunked'), (b'X-GitHub-Request-Id', b'DD0E:334178:8974F6:A8F497:699D4ABF')])
2026-02-24 15:52:47 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/readme "HTTP/1.1 200 OK"
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | response_closed.started
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | response_closed.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-02-24 15:52:47 | DEBUG    | httpcore.connection | close.started
2026-02-24 15:52:47 | DEBUG    | httpcore.connection | close.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-02-24 15:52:47 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Content-Length', b'13074'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Type', b'application/json; charset=utf-8'), (b'ETag', b'"60c24d9d65a48e96c5da399af718cbf77a3abf43"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Vary', b'Accept, Accept-Encoding, Accept, X-Requested-With'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Frame-Options', b'deny'), (b'x-github-api-version-selected', b'2022-11-28'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-internal-experiment-version-metadata', b'ZW1wdHlfcmVwb3NpdG9yeTpmYWxzZSxoZWFkX29pZDpjN2YwZThiOTFmOTMyMzc1ZTk1MWVjYjc5N2M5YTY4NzhlNDNjYTlhLHJlZl9uYW1lOm1haW4scmVmX2NvbW1pdF9vaWQ6YzdmMGU4YjkxZjkzMjM3NWU5NTFlY2I3OTdjOWE2ODc4ZTQzY2E5YSxyb290X3RyZWVfZW50cnlfb2lkOjYwYzI0ZDlkNjVhNDhlOTZjNWRhMzk5YWY3MThjYmY3N2EzYWJmNDMscGF0aF9vYmplY3RfdHlwZTp0cmVlLHBhdGhfb2JqZWN0X29pZDo2MGMyNGQ5ZDY1YTQ4ZTk2YzVkYTM5OWFmNzE4Y2JmNzdhM2FiZjQzLHBhdGhfb2JqZWN0X21vZGU6LHBhdGhfb2JqZWN0X3NpemU6'), (b'X-XSS-Protection', b'0'), (b'Date', b'Tue, 24 Feb 2026 06:52:47 GMT'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'41'), (b'X-RateLimit-Reset', b'1771919477'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Used', b'19'), (b'X-GitHub-Request-Id', b'DD0E:334178:897536:A8F4D9:699D4ABF')])
2026-02-24 15:52:48 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/contents/ "HTTP/1.1 200 OK"
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | response_closed.started
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | response_closed.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Content-Length', b'867'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Type', b'application/json; charset=utf-8'), (b'ETag', b'"60c24d9d65a48e96c5da399af718cbf77a3abf43"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Vary', b'Accept, Accept-Encoding, Accept, X-Requested-With'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Frame-Options', b'deny'), (b'x-github-api-version-selected', b'2022-11-28'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-internal-experiment-version-metadata', b'ZW1wdHlfcmVwb3NpdG9yeTpmYWxzZSxoZWFkX29pZDpjN2YwZThiOTFmOTMyMzc1ZTk1MWVjYjc5N2M5YTY4NzhlNDNjYTlhLHJlZl9uYW1lOm1haW4scmVmX2NvbW1pdF9vaWQ6YzdmMGU4YjkxZjkzMjM3NWU5NTFlY2I3OTdjOWE2ODc4ZTQzY2E5YSxyb290X3RyZWVfZW50cnlfb2lkOjYwYzI0ZDlkNjVhNDhlOTZjNWRhMzk5YWY3MThjYmY3N2EzYWJmNDMscGF0aF9vYmplY3RfdHlwZTp0cmVlLHBhdGhfb2JqZWN0X29pZDo2ZmM4YmI4NDI0M2RmYTFlMDZmN2Y1ZmE0NTFhOGJlNzllMzg2MDBhLHBhdGhfb2JqZWN0X21vZGU6MTYzODQscGF0aF9vYmplY3Rfc2l6ZTozOA=='), (b'X-XSS-Protection', b'0'), (b'Date', b'Tue, 24 Feb 2026 06:52:48 GMT'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'40'), (b'X-RateLimit-Reset', b'1771919477'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Used', b'20'), (b'X-GitHub-Request-Id', b'DD0E:334178:89756B:A8F511:699D4ABF')])
2026-02-24 15:52:48 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/contents/public "HTTP/1.1 200 OK"
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | response_closed.started
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | response_closed.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Content-Length', b'4681'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Type', b'application/json; charset=utf-8'), (b'ETag', b'"60c24d9d65a48e96c5da399af718cbf77a3abf43"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Vary', b'Accept, Accept-Encoding, Accept, X-Requested-With'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Frame-Options', b'deny'), (b'x-github-api-version-selected', b'2022-11-28'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-internal-experiment-version-metadata', b'ZW1wdHlfcmVwb3NpdG9yeTpmYWxzZSxoZWFkX29pZDpjN2YwZThiOTFmOTMyMzc1ZTk1MWVjYjc5N2M5YTY4NzhlNDNjYTlhLHJlZl9uYW1lOm1haW4scmVmX2NvbW1pdF9vaWQ6YzdmMGU4YjkxZjkzMjM3NWU5NTFlY2I3OTdjOWE2ODc4ZTQzY2E5YSxyb290X3RyZWVfZW50cnlfb2lkOjYwYzI0ZDlkNjVhNDhlOTZjNWRhMzk5YWY3MThjYmY3N2EzYWJmNDMscGF0aF9vYmplY3RfdHlwZTp0cmVlLHBhdGhfb2JqZWN0X29pZDozMTg2ZWU4MDNhOTU4MmRhODIyMjFhZmNhNDNkODI2OGE2Mzc2MGU3LHBhdGhfb2JqZWN0X21vZGU6MTYzODQscGF0aF9vYmplY3Rfc2l6ZToyMDU='), (b'X-XSS-Protection', b'0'), (b'Date', b'Tue, 24 Feb 2026 06:52:48 GMT'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'39'), (b'X-RateLimit-Reset', b'1771919477'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Used', b'21'), (b'X-GitHub-Request-Id', b'DD0E:334178:8975A2:A8F54A:699D4AC0')])
2026-02-24 15:52:48 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/contents/src "HTTP/1.1 200 OK"
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | response_closed.started
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | response_closed.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Content-Length', b'1698'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Type', b'application/json; charset=utf-8'), (b'ETag', b'"60c24d9d65a48e96c5da399af718cbf77a3abf43"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Vary', b'Accept, Accept-Encoding, Accept, X-Requested-With'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Frame-Options', b'deny'), (b'x-github-api-version-selected', b'2022-11-28'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-internal-experiment-version-metadata', b'ZW1wdHlfcmVwb3NpdG9yeTpmYWxzZSxoZWFkX29pZDpjN2YwZThiOTFmOTMyMzc1ZTk1MWVjYjc5N2M5YTY4NzhlNDNjYTlhLHJlZl9uYW1lOm1haW4scmVmX2NvbW1pdF9vaWQ6YzdmMGU4YjkxZjkzMjM3NWU5NTFlY2I3OTdjOWE2ODc4ZTQzY2E5YSxyb290X3RyZWVfZW50cnlfb2lkOjYwYzI0ZDlkNjVhNDhlOTZjNWRhMzk5YWY3MThjYmY3N2EzYWJmNDMscGF0aF9vYmplY3RfdHlwZTp0cmVlLHBhdGhfb2JqZWN0X29pZDo0N2E0ZDA0ODAxOTBkNjRiNDgzMDA3MGJiOWQ2ZDlmM2Q5YTliODlhLHBhdGhfb2JqZWN0X21vZGU6MTYzODQscGF0aF9vYmplY3Rfc2l6ZTo3MA=='), (b'X-XSS-Protection', b'0'), (b'Date', b'Tue, 24 Feb 2026 06:52:48 GMT'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'38'), (b'X-RateLimit-Reset', b'1771919477'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Used', b'22'), (b'X-GitHub-Request-Id', b'DD0E:334178:8975D1:A8F588:699D4AC0')])
2026-02-24 15:52:48 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/contents/src/components "HTTP/1.1 200 OK"
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | response_closed.started
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | response_closed.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Content-Length', b'2760'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Type', b'application/json; charset=utf-8'), (b'ETag', b'"60c24d9d65a48e96c5da399af718cbf77a3abf43"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Vary', b'Accept, Accept-Encoding, Accept, X-Requested-With'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Frame-Options', b'deny'), (b'x-github-api-version-selected', b'2022-11-28'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-internal-experiment-version-metadata', b'ZW1wdHlfcmVwb3NpdG9yeTpmYWxzZSxoZWFkX29pZDpjN2YwZThiOTFmOTMyMzc1ZTk1MWVjYjc5N2M5YTY4NzhlNDNjYTlhLHJlZl9uYW1lOm1haW4scmVmX2NvbW1pdF9vaWQ6YzdmMGU4YjkxZjkzMjM3NWU5NTFlY2I3OTdjOWE2ODc4ZTQzY2E5YSxyb290X3RyZWVfZW50cnlfb2lkOjYwYzI0ZDlkNjVhNDhlOTZjNWRhMzk5YWY3MThjYmY3N2EzYWJmNDMscGF0aF9vYmplY3RfdHlwZTp0cmVlLHBhdGhfb2JqZWN0X29pZDo3ZGQxODU4ZDE2ZTJlZTczZjAzZjgxY2U1MTA5YTJjNjhhNmMyZDkxLHBhdGhfb2JqZWN0X21vZGU6MTYzODQscGF0aF9vYmplY3Rfc2l6ZToxMzE='), (b'X-XSS-Protection', b'0'), (b'Date', b'Tue, 24 Feb 2026 06:52:48 GMT'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'37'), (b'X-RateLimit-Reset', b'1771919477'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Used', b'23'), (b'X-GitHub-Request-Id', b'DD0E:334178:897604:A8F5BD:699D4AC0')])
2026-02-24 15:52:48 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/contents/src/hooks "HTTP/1.1 200 OK"
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | response_closed.started
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | response_closed.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-02-24 15:52:48 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-02-24 15:52:49 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Content-Length', b'854'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Type', b'application/json; charset=utf-8'), (b'ETag', b'"60c24d9d65a48e96c5da399af718cbf77a3abf43"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Vary', b'Accept, Accept-Encoding, Accept, X-Requested-With'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Frame-Options', b'deny'), (b'x-github-api-version-selected', b'2022-11-28'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-internal-experiment-version-metadata', b'ZW1wdHlfcmVwb3NpdG9yeTpmYWxzZSxoZWFkX29pZDpjN2YwZThiOTFmOTMyMzc1ZTk1MWVjYjc5N2M5YTY4NzhlNDNjYTlhLHJlZl9uYW1lOm1haW4scmVmX2NvbW1pdF9vaWQ6YzdmMGU4YjkxZjkzMjM3NWU5NTFlY2I3OTdjOWE2ODc4ZTQzY2E5YSxyb290X3RyZWVfZW50cnlfb2lkOjYwYzI0ZDlkNjVhNDhlOTZjNWRhMzk5YWY3MThjYmY3N2EzYWJmNDMscGF0aF9vYmplY3RfdHlwZTp0cmVlLHBhdGhfb2JqZWN0X29pZDpjZjIzM2JjZmM2ZWZlMjM2OTE2NWVhM2UxOWIxYTUwZDAzNjM4NTY4LHBhdGhfb2JqZWN0X21vZGU6MTYzODQscGF0aF9vYmplY3Rfc2l6ZTozNg=='), (b'X-XSS-Protection', b'0'), (b'Date', b'Tue, 24 Feb 2026 06:52:48 GMT'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'36'), (b'X-RateLimit-Reset', b'1771919477'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Used', b'24'), (b'X-GitHub-Request-Id', b'DD0E:334178:89763A:A8F5F3:699D4AC0')])
2026-02-24 15:52:49 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/contents/src/lib "HTTP/1.1 200 OK"
2026-02-24 15:52:49 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-02-24 15:52:49 | DEBUG    | httpcore.http11 | receive_response_body.complete
